d,eta,N_needed
5029,0.59378394241,1
5032,0.8236319119709999,2
5033,0.6135382760689999,1
5036,0.688158953361,2
5037,0.368929229664,1
5045,0.533587875631,2
5048,0.556069893507,2
5052,0.439551211112,1
5053,0.7935159732289999,2
5057,0.484779258827,1
5061,0.881973542293,2
5064,0.6982812141629999,2
5065,1.29696593029,3
5068,0.641021526783,1
5069,0.822148417638,2
5073,0.6341230239369999,1
5077,0.5595723266139999,1
5080,0.851758217322,2
5081,0.6975263990649999,1
5084,0.9887440815459999,2
5089,1.13303853447,3
5093,0.5635341312779999,2
5097,0.990012846013,2
5101,0.7282046076559999,2
5105,0.931553157136,2
5109,0.978246436902,2
5113,0.961406230689,2
5116,0.932966748831,2
5117,0.431652958094,2
5128,0.668062779553,1
5129,0.770700560147,2
5132,0.670418051412,2
5133,0.5672441423179999,2
5137,0.806852272448,2
5141,0.568488687954,2
5144,0.445033566415,1
5149,1.1627569078,3
5153,0.971439566605,2
5160,1.0661363402100001,2
5161,1.2680012120900002,3
5164,1.0597176159700001,2
5165,0.495761746276,2
5169,0.847546750383,2
5173,0.735991985736,2
5176,0.7673661264639999,2
5177,0.8878313834329999,2
5180,0.212563873502,1
5181,0.810369489384,2
5185,1.00953885553,2
5189,0.535193828997,2
5192,0.255167612283,1
5196,1.04425823998,2
5197,0.6242971274439999,2
5201,1.09401472624,2
5205,0.461267597884,1
5208,0.44765460578,1
5209,1.27996854048,3
5212,0.93417660766,2
5213,0.334210353137,1
5217,1.1008370170100001,2
5221,0.6831788911929999,2
5224,0.93420249613,2
5228,0.415624620682,1
5233,0.91521820401,2
5237,0.5124451922369999,2
5240,0.826513406574,2
5241,0.892012745094,2
5244,0.851564718061,2
5245,1.02637641881,2
5249,0.8598394039089999,2
5253,0.5978341118699999,2
5257,0.8661768747849999,2
5260,0.5992595053719999,1
5261,0.853621775038,2
5269,0.981216290367,2
5272,0.909267383592,2
5273,0.7344604040089999,2
5276,0.350969601544,1
5277,0.271609524677,1
5281,1.1585543407,3
5285,0.5894428494709999,2
5288,0.507601057238,2
5289,1.24079872238,3
5293,0.624854684504,2
5297,0.263458009589,1
5304,0.5245887492769999,1
5305,1.16581699298,3
5308,0.938948474711,2
5309,0.230115270598,1
5313,0.822730770591,2
5317,1.01826696001,2
5320,0.8653213477789999,2
5321,1.10337618858,3
5333,0.34273432017600003,1
5336,0.917518372322,2
5340,0.893661165032,2
5345,0.7629880613869999,2
5349,0.7796802804349999,2
5352,0.605036657789,2
5353,0.813758539666,2
5356,1.0715230015500001,3
5357,0.552186143239,2
5361,0.884761341726,2
5365,0.6822151269019999,2
5368,0.716809510486,2
5369,0.958398378069,2
5372,0.681563706415,2
5377,1.05239194672,2
5381,0.747295825499,2
5384,0.7594491025379999,2
5385,0.995850405336,2
5388,0.6201770851899999,2
5389,0.616936548948,2
5393,0.6453697057969999,2
5397,0.350178788562,1
5401,1.3478358776300001,3
5404,1.0726434255000001,3
5405,0.7916825115189999,2
5413,0.8340195511249999,2
5416,0.843257210588,2
5417,0.6628674313809999,2
5420,0.574854469541,2
5421,0.7754389781919999,2
5429,0.615974539754,2
5432,0.8141727175629999,2
5433,0.761228868467,2
5437,0.6044022253679999,2
5441,0.977053727133,2
5448,0.7918800222539999,2
5449,1.10839532289,3
5452,0.421737175645,1
5453,0.533254230666,2
5457,1.14087378424,3
5461,1.28074813372,3
5464,1.0938913727400001,3
5465,0.704122923128,2
5468,0.451166024315,1
5469,0.816926035334,2
5473,0.8065654336889999,2
5477,0.504508066622,2
5480,0.23451341936,1
5484,0.462623315118,1
5485,0.757188410721,2
5489,1.1995408652100001,3
5493,0.316815989372,1
5496,0.8282751153229999,2
5497,0.946692281749,2
5501,0.582251508736,2
5505,0.757294288985,2
5509,1.0846872517900001,3
5512,0.678911457567,2
5513,0.6855665638139999,2
5516,0.934409613313,2
5521,1.17477492058,3
5528,0.293632923831,1
5529,0.9315075775539999,2
5532,0.472920661665,1
5533,0.6207196678289999,2
5541,0.73195165408,2
5545,1.26305564662,3
5548,0.878953170581,2
5549,0.5854431441679999,2
5557,0.484287569212,1
5560,1.04077309992,3
5561,0.830902996933,2
5564,0.636415746314,2
5565,0.5168823341069999,2
5569,1.44609813363,4
5573,0.467978791141,2
5576,0.7450046281749999,2
5581,1.03907188237,3
5585,0.5285556511049999,1
5592,0.5869115521689999,2
5593,1.1483649587,3
5596,0.695180728517,2
5597,0.75346344786,2
5601,1.02757293441,2
5605,0.514802282874,1
5608,0.8143850291179999,2
5609,0.892949922123,2
5612,0.5514427464799999,2
5613,0.596888891376,2
5617,0.7573248538009999,2
5621,0.734997571209,2
5624,0.545624035437,2
5628,0.643112742334,2
5629,0.9463686570269999,2
5633,0.6969787478239999,2
5637,0.5040721926489999,2
5640,0.451238826172,1
5641,1.26250596118,3
5644,1.17716920524,3
5645,0.320389296161,1
5649,0.893148095595,2
5653,0.612392614404,2
5656,0.879912311964,2
5657,0.752759882201,2
5660,0.7244174470479999,2
5665,1.238026294,3
5669,0.667347570449,2
5672,0.406204806381,1
5673,0.494925930805,1
5676,0.6258011537349999,2
5677,0.8405698712109999,2
5681,1.0231179269200001,2
5685,0.830544556032,2
5689,0.9783823621379999,2
5692,0.7776010848299999,2
5693,0.672591460144,2
5701,0.7814805096609999,2
5704,0.927550951402,2
5705,0.6603635069289999,2
5708,0.542009752895,2
5709,0.777209690115,2
5713,1.0966640787700002,3
5717,0.481454670881,2
5720,0.8965660265,2
5721,1.2342284756500002,3
5729,0.954704555762,2
5736,0.9108504027969999,2
5737,1.0339664020500001,2
5740,0.7812726167749999,2
5741,0.467631533493,2
5745,1.00893759907,2
5749,0.975179048869,2
5752,0.38911655081700003,1
5753,0.427660810789,1
5756,0.8054297343969999,2
5757,0.215301595564,1
5761,1.131294802,3
5765,0.573258755128,2
5768,0.7493894259399999,2
5772,0.5681305628159999,2
5773,0.7245742658879999,2
5777,0.656277079804,2
5781,0.7052418040199999,2
5784,1.0455584233800002,3
5785,0.9039480673379999,2
5788,0.560061697266,1
5789,0.729517074411,2
5793,0.786794835082,2
5797,0.819344309076,2
5801,1.05442090073,2
5804,0.69896028271,2
5809,1.07593909712,3
5813,0.47663666942,2
5816,0.480274593997,1
5817,0.67294822102,1
5820,0.7417816864989999,2
5821,0.9923682664169999,3
5829,0.484572324929,1
5833,1.32139690746,3
5836,0.7827761934149999,2
5837,0.38174511064100003,2
5845,0.747166126185,2
5848,0.453663619504,1
5849,1.08584619069,3
5852,0.445479292387,1
5853,0.7858939985,2
5857,0.892578815967,2
5861,0.7684500556749999,2
5864,0.7627576816139999,2
5865,0.625205963126,1
5869,0.7412058432309999,2
5873,0.706892793311,2
5881,1.2669642973600002,3
5884,0.930215466084,2
5885,0.192630895721,1
5889,1.1075124360100002,3
5893,0.438809625346,1
5896,1.02204057724,3
5897,0.680587427732,2
5901,0.904785964532,2
5905,1.20641399898,3
5909,0.5880993728649999,2
5912,0.863448769698,2
5916,1.0129655370100001,3
5917,0.6628878909839999,2
5921,0.7202207199459999,2
5928,0.216630133804,1
5932,0.8157611079589999,2
5933,0.436771121066,2
5937,0.934569577206,2
5941,0.8660398604009999,2
5944,1.22236035889,3
5945,0.975617499685,2
5948,0.244809696318,1
5953,0.796274174458,2
5957,0.31598511282,1
5960,0.420119300334,1
5961,0.9610161095699999,2
5964,0.697897446701,2
5965,0.898702714604,2
5969,0.708092208832,2
5973,0.58377197182,2
5977,0.920860948261,2
5980,0.860078523823,2
5981,0.50873902298,2
5989,1.0693805118800002,3
5992,0.7871488743549999,2
5993,0.90307572341,2
5996,0.9607600093399999,2
5997,0.431217243434,2
6001,1.24176529463,3
6005,0.5729163857339999,2
6008,0.418603390892,1
6009,1.1748636728100001,3
6013,0.431090353421,1
6017,0.6622615818669999,2
6024,0.716133499945,2
6028,0.955705037461,2
6029,0.801115270259,2
6033,0.779955282728,2
6037,0.558428607356,2
6040,0.672281274203,2
6041,0.787756210721,2
6044,0.7283450904659999,2
6045,0.516919486556,2
6049,1.3846580433,4
6053,0.593812181934,2
6056,0.6218715320329999,2
6060,0.382110558378,1
6061,0.9449326721929999,2
6065,0.8238261429439999,2
6072,0.504077802697,1
6073,1.0884100539800001,3
6077,0.781953840289,2
6081,1.06925777256,2
6085,0.9915992527009999,2
6088,0.755590806185,2
6089,0.649757777776,2
6092,0.412058145327,1
6097,1.00658430525,2
6101,0.801361603952,2
6104,0.7102387247619999,2
6105,0.9313719433659999,2
6108,0.6878494767769999,2
6109,0.7795522658359999,2
6113,0.6965632512019999,2
6117,0.299847105426,1
6121,1.15062539763,3
6124,0.921288743421,2
6133,0.662276711415,2
6136,1.11460757556,3
6140,0.5020744018819999,2
6141,0.980324076942,3
6145,0.961207223174,2
6149,0.5263668733979999,2
6152,0.6518610476109999,2
6153,1.01967339672,2
6157,0.663017136032,2
6161,1.11190596183,3
6168,0.459304451585,1
6169,1.42481372176,4
6172,0.884789989184,2
6173,0.590629495602,2
6177,0.46854609109900003,1
6181,0.7149243702039999,2
6184,0.8769444719549999,2
6185,0.8731341213549999,2
6188,0.395666688936,1
6189,0.8860697391839999,2
6193,0.7379342005089999,2
6197,0.6436358487339999,2
6204,0.887216598593,2
6205,0.9630488274819999,2
6209,0.886357932894,2
6213,0.918005263146,2
6216,0.7373070820159999,2
6217,0.9731428701439999,2
6220,0.9773337776619999,2
6221,0.276930812852,1
6229,0.728211893107,2
6232,0.6276226324569999,2
6233,0.403463977515,1
6236,0.676590746538,2
6245,0.3801565862,2
6248,0.598327805836,2
6249,1.04667783953,2
6252,0.854368174688,2
6257,0.8840614299959999,2
6261,0.270170621276,1
6265,1.088236185,3
6268,0.6371475231029999,2
6269,0.900482662595,2
6277,0.455794849916,1
6280,0.8707813950209999,2
6281,1.07293151147,3
6284,0.45887221747,1
6285,0.359576207962,1
6289,1.11464014778,3
6293,0.620878645181,2
6296,0.634420426715,2
6297,0.826193892113,2
6301,1.00479569683,3
6305,0.666374430772,2
6312,0.407068306911,1
6313,0.7058057955339999,2
6316,0.9277016588889999,2
6317,0.509941861725,2
6328,1.06527215402,3
6329,0.9464510720949999,2
6332,0.6779116604419999,2
6333,0.360449133543,1
6337,1.06846734047,3
6341,0.556321086286,2
6344,0.683300745009,2
6349,0.7572465460109999,2
6353,0.6991225160179999,2
6357,0.820095499001,2
6360,0.812128285685,2
6361,1.17447298341,3
6364,0.9055272519109999,2
6365,0.39767484765,2
6369,0.894751705618,2
6373,0.87059029791,2
6376,0.7735358920569999,2
6377,0.526826039167,1
6380,0.535379616018,2
6385,1.16960058825,3
6389,0.625111866036,2
6392,0.610570877955,2
6393,0.897069795681,2
6396,0.801303838685,2
6397,0.461649369427,1
6401,0.6883401831389999,2
6405,0.7638408618379999,2
6409,1.26883925721,3
6412,0.687247717362,2
6421,0.9044004418299999,2
6424,0.757835476176,2
6428,0.658265354596,2
6429,0.6858756745369999,2
6433,0.963008030981,2
6437,0.278719681641,1
6440,0.404185878916,1
6441,1.01991042036,2
6445,0.7625888125639999,2
6449,1.0740055293600002,3
6456,0.7592476690179999,2
6457,0.8428482231829999,2
6460,0.8218624687149999,2
6461,0.714496278471,2
6465,0.936306724048,2
6469,1.05108162152,3
6472,0.7554314534359999,2
6473,0.729653380529,2
6476,0.856001562755,2
6477,0.6631221751469999,2
6481,0.982106112212,2
6485,0.299559810652,2
6488,0.6517470678359999,2
6492,0.290140522226,1
6493,0.7035180863749999,2
6497,0.6534341803579999,2
6501,0.554849898661,2
6504,1.0324071241200001,3
6505,1.15076094204,3
6508,0.331044509479,1
6509,0.726533624569,2
6513,0.715006367889,2
6520,0.5943955146209999,2
6521,1.0370607093500002,3
6524,0.8262508265149999,2
6529,1.08263731385,3
6533,0.389007549014,2
6536,0.6212263980439999,2
6537,0.6904040604399999,2
6540,0.7370222754579999,2
6541,0.7445653750479999,2
6545,0.80060518885,2
6549,0.955696593071,3
6553,1.0840073558,3
6556,1.13758275413,3
6557,0.296154530977,2
6565,0.5884800800329999,2
6568,0.832592771405,2
6569,0.666788536764,2
6572,0.30833721363100003,1
6573,0.205087020227,1
6577,1.02967648344,2
6581,1.0693030803,3
6584,0.562134850126,2
6585,0.597674271338,1
6589,0.823315133157,2
6593,0.481601671757,1
6601,1.25732543414,3
6604,1.0201141516,3
6605,0.823952961961,2
6609,1.2430637957200001,3
6613,0.6592117725459999,2
6616,1.21301182865,3
6617,0.8527285888549999,2
6620,0.443420672159,2
6621,0.686759487477,2
6629,0.593144777961,2
6632,0.455943536392,2
6636,0.82686055459,2
6637,0.7805942920729999,2
6641,0.573451098952,1
6645,0.634365991267,2
6648,0.640351552977,2
6649,1.1004181180200001,3
6652,0.676049850773,2
6653,0.5081094599279999,2
6657,0.698702743327,2
6661,0.815495912003,2
6665,0.896212459805,2
6668,0.465724527557,2
6673,1.12251125031,3
6677,0.18961282993,1
6680,0.656604765904,2
6681,0.962321646308,2
6684,0.416717948457,1
6685,0.783450129291,2
6689,1.00504894786,3
6693,0.674083967104,2
6697,0.899636839189,2
6701,0.587342920954,2
6709,0.6674209081189999,2
6712,0.5744334569609999,2
6716,0.5496972063419999,2
6717,0.546014515005,2
6721,1.27089075427,3
6729,0.943798595099,2
6733,0.8158254172339999,2
6737,0.70829693328,2
6744,0.7016924940999999,2
6745,1.10108501773,3
6748,0.8741558961329999,2
6749,0.5586337146139999,2
6753,0.480351189785,1
6757,0.9171918049109999,2
6761,0.7526349797599999,2
6764,0.8873700171719999,2
6765,0.544259720774,2
6769,1.35937037969,4
6773,0.390738837627,2
6780,0.766500000416,2
6781,0.8269660696209999,2
6785,1.02216127637,2
6789,0.591766188348,2
6792,0.7269047495269999,2
6793,0.669321501674,1
6796,0.953228125743,2
6797,0.229772582442,2
6801,1.13168885172,3
6805,0.6378281650659999,2
6808,0.933294717228,2
6809,1.06065245488,3
6812,0.5345172850669999,2
6817,0.6937836429209999,2
6821,0.848506195278,2
6824,0.7375186418559999,2
6828,0.401501175141,1
6829,1.0231927197100001,3
6833,0.6267036528719999,2
6837,0.440393954687,2
6841,1.29127559927,3
6844,0.710674123864,2
6853,0.584948638606,2
6856,0.8630625372759999,2
6857,0.8033935722,2
6861,0.6724775459179999,2
6865,1.02658729881,2
6869,0.681609779859,2
6872,0.315974456281,1
6873,0.6599171074279999,2
6881,0.871141857229,2
6888,0.0861256652401,1
6892,0.5737869516659999,2
6893,0.546802425367,2
6901,0.925376601377,2
6904,1.16444325316,3
6905,0.372153411512,1
6908,0.38538099287,2
6913,1.2130961955400001,3
6917,0.6686682771179999,2
6920,0.9116102335199999,2
6924,0.800923742275,2
6933,0.5370470591969999,2
6937,0.7849474441419999,2
6940,0.6299700668229999,2
6941,0.7490910571489999,2
6945,1.08862520032,3
6949,0.681194136374,2
6952,1.0307930870400002,3
6953,0.7183597214399999,2
6956,0.578596138156,2
6961,1.15299465737,3
6965,0.495608175098,2
6968,0.441774804555,2
6969,1.1211831968900001,3
6972,0.7769594900529999,2
6973,0.568344824005,2
6977,0.7425152046419999,2
6981,0.6580153960289999,2
6985,1.02277701629,2
6988,0.776219869641,2
6989,0.662853183616,2
6997,0.7907518436059999,2
7001,0.9698251987119999,2
7004,0.7059160013469999,2
7005,0.549415312113,2
7009,1.17353290926,3
7013,0.258424755154,2
7016,0.89866891976,2
7017,0.702563177008,2
7021,0.960668009415,3
7032,0.6084725801309999,2
7033,0.8097275158789999,2
7036,1.0339504320300001,3
7037,0.567487342898,2
7041,0.921158112872,2
7045,0.644950845282,2
7048,0.337441437572,1
7049,0.8798701328249999,2
7052,0.192541988115,1
7053,0.593076394985,2
7057,0.8829377115629999,2
7061,0.205730311709,1
7064,0.631241214507,2
7068,0.461653967941,2
7069,0.7872331891419999,2
7073,0.756527957412,2
7077,0.68358754233,2
7080,0.329217233055,1
7081,1.30805169761,3
7084,0.972254347153,2
7085,0.7961424720139999,2
7089,0.9322561504589999,2
7093,0.9106323901079999,2
7096,0.8791111724959999,2
7097,0.559286614791,2
7109,0.7363275092349999,2
7112,0.426022637265,2
7113,0.730655014216,2
7116,0.6581133567249999,2
7117,0.40787586151,1
7121,1.0929302174,3
7129,1.0678603880900002,3
7132,0.721829974983,2
7133,0.556713875237,2
7141,0.970689109891,3
7144,1.1190362235,3
7145,0.457515127008,1
7148,0.801892314706,2
7149,0.806351037848,2
7153,0.996115934106,2
7157,0.224077741492,2
7160,0.33278880395,1
7161,0.9996281256149999,2
7165,0.8659862731179999,2
7169,0.9031728155559999,2
7176,0.9335732316459999,2
7177,1.1171490532500001,3
7180,0.701701467759,2
7181,0.403539115557,2
7185,0.6951369267049999,2
7189,0.875930198812,2
7192,0.7675548918949999,2
7193,0.8432456941519999,2
7196,0.452344105194,2
7197,0.505676339858,2
7201,1.048274851,3
7205,0.7202183612619999,2
7208,0.637032989556,2
7212,0.8989668369029999,2
7213,0.0724575533653,1
7217,0.8434901824059999,2
7221,0.818472184256,2
7224,0.8880839805509999,2
7228,0.828136729991,2
7229,0.469437387744,2
7233,0.6817889039049999,2
7237,0.551328591461,2
7240,0.98123465945,2
7241,0.87992850804,2
7244,0.6246708691389999,2
7249,1.23443693374,3
7253,0.5159855080239999,2
7256,0.649195838845,2
7257,0.635260074758,2
7261,1.0387844694900001,3
7265,0.603879025914,2
7269,0.5459615171479999,2
7273,0.7383910432909999,2
7276,0.8923952889729999,2
7277,0.632744761865,2
7285,0.642830920287,2
7288,0.6525329499839999,2
7289,0.9350354413149999,2
7292,0.5611112051639999,2
7293,0.5510524012019999,2
7297,1.0097814204,2
7304,0.472111063591,2
7305,1.05735610293,3
7309,1.1473402036,3
7313,0.5465335088059999,2
7320,0.6821804368759999,2
7321,0.9452328662999999,2
7324,1.03333006656,3
7329,1.0676436549300001,3
7333,0.62730784438,2
7336,0.923080539577,2
7337,0.589388512245,2
7340,0.72735714253,2
7341,0.8484400056939999,2
7345,1.14202259824,3
7349,0.5791400810599999,2
7352,0.534637207517,2
7356,0.417638378852,1
7357,0.981828904076,3
7361,0.9631977539879999,2
7365,0.5163714237829999,2
7368,0.660663626144,2
7369,0.9963543985119999,3
7372,0.79879909887,2
7373,0.568418159816,2
7377,0.5119998451009999,1
7384,0.8296422141249999,2
7385,0.808799191938,2
7388,0.461199505074,2
7393,1.13421853999,3
7397,0.616391337541,2
7401,1.23338591944,3
7404,0.6454296467289999,2
7405,0.34639868541200003,1
7409,0.695881072705,2
7413,0.471996511424,2
7417,1.01914503606,3
7420,0.7588868755839999,2
7421,0.634878364623,2
7429,1.03787237928,3
7432,0.488685382888,1
7433,0.6782743898339999,2
7437,0.7609006522199999,2
7441,1.15578429892,3
7445,0.8267348592839999,2
7449,1.00931976502,3
7453,0.5874950751779999,2
7457,0.568696109153,2
7464,0.817693201824,2
7465,0.9870602741369999,2
7468,0.449789838601,1
7469,0.380675059507,2
7473,0.8258622317109999,2
7477,0.5717565419109999,2
7480,0.774405710957,2
7481,0.84744351723,2
7484,1.0052103890000001,3
7485,0.6713665123539999,2
7489,1.25045634079,3
7493,0.355618946315,2
7496,0.5310676934459999,2
7501,0.897028096238,2
7505,1.0374442371700001,3
7509,0.403153642663,2
7512,0.6047879405259999,2
7513,1.02756919491,3
7516,0.951692119898,2
7517,0.324353937814,2
7521,0.74534476959,2
7528,0.6548873088039999,2
7529,1.07981329938,3
7532,0.19661369653,1
7537,0.7428812029259999,2
7541,0.7611890547439999,2
7544,0.880274359406,2
7545,0.5785829225679999,1
7548,0.54787173498,2
7549,1.1068685092800001,3
7553,0.536826245542,2
7557,0.629814008412,2
7561,1.3593121135800001,4
7564,0.9005885108389999,2
7565,0.388510750518,2
7573,0.761035741534,2
7576,0.976770271525,3
7577,0.405918119693,1
7580,0.659996405383,2
7585,1.03150587088,3
7589,0.663803658882,2
7592,0.624922984846,2
7593,0.7018066846009999,2
7597,0.6792747635059999,2
7601,0.8633107616229999,2
7608,0.429808505475,2
7609,1.12727797346,3
7612,0.480970344883,1
7613,0.373600297108,2
7617,1.1280356550900001,3
7621,0.883944351224,2
7624,1.05552334069,3
7628,0.630426110104,2
7629,0.4414468495,2
7633,0.654010162033,2
7637,0.362818791588,2
7640,0.403463018968,2
7645,0.856535492293,2
7649,0.9301746179599999,2
7653,0.314343946573,1
7656,0.584896177581,2
7657,0.8101779476769999,2
7660,0.980966754281,3
7661,0.735193955652,2
7665,0.9022936685849999,2
7669,0.968734879693,3
7672,0.63310935227,2
7673,0.674538612649,2
7676,0.790829512877,2
7681,1.31088477714,4
7685,0.6231923940209999,2
7689,0.7541253085209999,2
7692,0.7717823450339999,2
7697,0.7112612572289999,2
7701,0.7683873857139999,2
7705,1.05236372869,3
7708,0.7670818655689999,2
7709,0.7887058604549999,2
7717,0.410523801946,2
7720,0.776146440482,2
7721,0.9273159229269999,2
7724,0.306061206923,1
7729,1.12212597098,3
7733,0.392587624276,2
7736,0.9364340502909999,3
7737,1.00887131818,2
7741,0.5405727699709999,2
7745,0.6494188207389999,2
7752,0.470454915945,2
7753,1.11493781315,3
7756,0.975536581858,3
7757,0.5966491221379999,2
7761,0.817110604494,2
7765,0.774242301801,2
7768,0.507108950392,2
7769,0.8577696386539999,2
7772,0.331879299212,1
7773,0.359730848484,2
7777,1.07585488573,3
7781,0.641622825934,2
7784,0.5555107128719999,2
7788,0.7918938042329999,2
7789,0.6654644392739999,2
7793,0.5871601402969999,2
7797,0.6918236327039999,2
7801,1.15836364319,3
7804,0.905571773941,2
7805,0.389977018154,2
7809,1.02227245303,3
7813,0.799373663805,2
7816,1.0942242127900002,3
7817,0.444537287061,1
7820,0.524829994563,2
7829,0.7028134254599999,2
7832,0.39597192585200003,2
7833,0.8135466608149999,2
7836,0.8345549128259999,2
7837,0.8086431581469999,2
7841,0.9188607825189999,2
7845,0.469742503173,2
7849,1.21685995079,3
7852,0.8221164659289999,2
7853,0.6337621609999999,2
7861,0.767769716226,2
7864,0.770056571992,2
7868,0.6233027845579999,2
7869,0.8828814209579999,3
7873,0.7053796973859999,2
7877,0.5342573680649999,2
7880,0.420093040127,2
7881,0.917736437501,2
7885,0.541758525908,2
7896,0.7358771477689999,2
7897,0.9127730033479999,2
7901,0.747599558368,2
7905,0.9703384749639999,2
7909,0.756287804576,2
7912,0.742712246623,2
7913,0.97444227193,2
7916,0.487927977581,2
7917,0.239909975261,1
7928,0.427087926354,2
7932,0.526877275576,2
7933,0.6648502936189999,2
7937,0.460788988078,1
7941,0.517094187955,2
7944,0.602817249729,2
7945,0.965645496033,3
7948,0.526862618914,2
7949,0.486466572624,2
7953,0.8990716386409999,2
7957,0.5876269513129999,2
7960,0.8431950765509999,2
7961,0.8021279733279999,2
7964,0.59521014824,2
7969,1.13913610071,3
7973,0.300230581919,2
7976,0.575787009995,2
7977,0.7342360806179999,2
7980,0.566315353127,2
7981,1.1235372861900002,3
7985,0.663975924626,2
7989,0.825766006324,2
7993,0.6306145569139999,2
7996,0.9706127033069999,3
7997,0.386266172713,2
8005,0.971916421245,3
8008,0.8591389837619999,2
8009,1.0749132887400001,3
8012,0.6114996122919999,2
8013,0.415536827451,2
8017,1.1430535799500001,3
8021,0.142355695314,1
8024,0.837396752064,2
8029,0.7488191483919999,2
8033,1.01031264627,3
8040,0.6496842569339999,2
8041,0.993677899449,3
8044,1.07913714027,3
8045,0.7035328931449999,2
8049,0.7329253236329999,2
8053,0.555424519263,2
8056,1.11842261454,3
8057,1.01518686276,2
8060,0.386515672344,2
8061,0.907592247833,3
8065,0.9751910216149999,3
8069,0.497512362765,2
8072,0.6123645196309999,2
8076,0.7749525849309999,2
8077,0.70181428766,2
8081,0.62660083883,2
8088,0.404697463262,2
8089,1.47449257256,4
8093,0.425489192359,2
8097,0.578400906225,2
8101,0.994445073622,3
8104,0.637932725863,2
8105,0.7644961262609999,2
8108,0.740239179339,2
8113,0.901374524191,2
8117,0.338527680485,2
8120,0.432726174586,2
8121,1.1505250227700001,3
8124,0.9551985828899999,3
8129,1.0248612164600002,3
8133,0.414020876425,2
8137,0.776386697029,2
8140,0.564368507727,2
8141,0.805233668967,2
8149,0.9294073213409999,3
8152,0.9753309166099999,3
8153,0.223260481764,1
8156,0.808920725971,2
8157,0.362590786433,2
8161,1.02492251428,3
8165,0.478161694203,2
8168,0.614578601088,2
8169,0.8795257429729999,2
8173,0.9125133545699999,2
8177,0.921392521157,2
8184,0.710659423706,2
8185,1.15674375676,3
8188,0.5046353794439999,2
8189,0.6130511611689999,2
8193,0.8086113834549999,2
8197,0.33262874102400003,1
8201,0.7706038382029999,2
8204,0.7311087574349999,2
8205,0.5002092267989999,2
8209,1.10702920379,3
8213,0.7292387841279999,2
8216,0.402735505301,2
8220,0.9487132016159999,2
8221,0.626556631776,2
8229,0.9490898736129999,3
8233,1.10895037399,3
8236,0.979002278621,3
8237,0.5041132458709999,2
8241,1.0366639049200002,3
8245,0.5216455831719999,2
8248,0.673415083166,2
8249,0.621858031574,2
8252,0.471511396555,2
8257,0.8427481260909999,2
8261,0.74014308404,2
8264,0.8671924097839999,2
8265,0.829751346261,2
8268,0.331881418459,1
8269,0.9434669816689999,3
8273,0.462494866932,1
8277,0.5522067645559999,2
8284,0.951656417765,2
8285,0.5818961963399999,2
8293,0.583452094749,2
8296,0.8677993390509999,2
8297,0.875966548245,2
8301,0.371506294421,2
8305,0.8750533230569999,2
8309,0.8158468751079999,2
8312,0.397619245555,2
8313,0.6413418111079999,2
8317,0.830146367417,2
8321,0.9154184330259999,2
8328,0.683857211943,2
8329,1.14867360131,3
8332,1.00034046165,3
8333,0.187232890609,2
8337,0.5885675689759999,2
8341,0.8799823095999999,3
8344,0.726977759214,2
8345,0.8509723591439999,2
8348,0.555623682643,2
8353,0.9927620268159999,3
8357,0.366198039894,2
8360,0.6258106311289999,2
8364,0.635596859421,2
8365,0.9016588075509999,2
8369,1.03205861409,3
8373,0.6285515841649999,2
8376,0.9573800965939999,3
8377,0.7213868178639999,2
8380,1.16541919047,3
8385,0.8983431092499999,2
8389,0.7281595519049999,2
8392,0.25079210952000003,1
8393,0.398705491249,1
8396,0.7018353829649999,2
8401,1.2784010968000001,4
8408,0.648741139952,2
8409,1.10650814229,3
8412,0.0804340776326,1
8413,0.5291826206269999,2
8417,0.435007842277,1
8421,0.7194902222289999,2
8429,0.585685514228,2
8437,0.7349704940209999,2
8440,0.9375016674169999,2
8441,1.03676926012,3
8444,0.5688573837419999,2
8445,0.5372746860959999,2
8449,1.35163748638,4
8453,0.663554353152,2
8456,0.425105789718,2
8457,0.843163651264,2
8461,0.577515119036,2
8465,0.702793067246,2
8472,0.710883472239,2
8473,0.874832380431,2
8476,0.6623223318639999,2
8481,1.1022108855200001,3
8485,1.02724845403,3
8488,0.752793910772,2
8489,0.6113596819649999,2
8492,0.610880645035,2
8493,0.6370914489649999,2
8497,0.754916785263,2
8501,0.648875101071,2
8504,0.650956035307,2
8508,0.409466605815,2
8509,0.832662975079,2
8513,0.766422853107,2
8517,0.419600143613,2
8520,0.495179991615,2
8521,1.23098617106,4
8524,0.678528299007,2
8529,0.9387279505689999,2
8533,0.5176287181849999,2
8536,0.815280463685,2
8537,0.90987718699,2
8540,0.5662794325789999,2
8545,0.960487659622,2
8549,0.679440291202,2
8552,0.249367668937,1
8553,0.568257825167,2
8556,0.8545517662069999,2
8557,0.5724357354209999,2
8561,0.864597573863,2
8565,0.446604078178,2
8569,1.28845012234,4
8572,0.82611104764,2
8573,0.30610712966,2
8581,0.9463518662189999,3
8584,1.14746488779,3
8585,0.728857812659,2
8588,0.293955410438,2
8589,0.876519351528,3
8593,0.977653064435,2
8597,0.630332141278,2
8601,0.7127422319669999,2
8605,1.04041969756,3
8609,0.6616888340989999,2
8616,0.665322407518,2
8617,0.8869092742789999,2
8620,0.7401613771229999,2
8621,0.474477006313,2
